ID;Name;RequestingArea;RevenueStream;BudgetGroup;MicroPhase;PriorityRA;Value;Urgency;Risk;Size
134802;DHL | IntegraÁ„o Oferta Connect;GP ECL;eCommerce;Commercial;Backlog;29;;;;
126476;Evolutivos Ecossistema Expresso | JAN e FEV 2026;GP ECL;eCommerce;Commercial;In Definition;30;;;;
168516;GeraÁ„o de ficheiro excel com dados NEV;GPG;Payments;Commercial;In Definition;1;;;;
121353;ConfiguraÁ„o SAP para IntroduÁ„o de IBANs da regi„o SEPA;GPG;Payments;Commercial;Backlog;2;;;;
120815;FaturaÁ„o de Cliente Ocasional - SAP;GPG;Payments;Commercial;Backlog;3;;;;
76554;MÛdulo de Compliance Payshop;GPG;Payments;Commercial;In Definition;4;;;;
95774;AlteraÁıes nos RelatÛrios do DEM para pagamentos MB WAY;GPG;Payments;Commercial;In Definition;5;;;;
53781;ProteÁ„o AvanÁada para a Interface do PayByLink;GPG;Payments;Commercial;In Definition;6;;;;
111689;Indicadores para Planeamento e Controlo (transaÁıes manuais);GPG;Payments;Commercial;Backlog;7;;;;
120372;POP - Melhorias a OnBoarding de clientes;GPG;Payments;Commercial;In Definition;8;;;;
152796;Onboarding POP - retificaÁ„o de interface de criaÁ„o de entidade;GPG;Payments;Commercial;In Definition;9;;;;
56652;Coimas - ConfiguraÁ„o /Mapeamentos SAP;GPG;Payments;Commercial;In Definition;10;;;;
188749;AutomatizaÁ„o Revis„o Alertas AML  (Payshop);GPG;Payments;Commercial;Backlog;11;;;;
203853;Sites CTT e Payshop | Inclus„o dos Agentes Payshop na pesquisa de Pontos de Contacto CTT;GPG;Payments;Commercial;In Definition;12;;;;
207256;AlteraÁ„o Canal Produtos Pagamentos B2C;GPG;Payments;Commercial;Backlog;13;;;;
98651;SAPSF - encriptaÁ„o ficheiros SEPA CTT + CTTE;GRH;Mail;Corporate;Ready for Development;1;;;;
99510;SAPSF -  SoluÁ„o de Interoperabilidade com a SeguranÁa Social (RegulatÛrio);GRH;Mail;Corporate;Ready for Development;2;;;;
69342;SubstituiÁ„o do IOS;GRH;Mail;Corporate;High Level Design;3;;;;
68917;IOS - Novo Extrator de dados da aplicaÁ„o IOS;GRH;Mail;Corporate;Backlog;4;;;;
51747;Auditoria a Payroll Processos PAS ñ Fase 1;GRH;Mail;Corporate;Backlog;5;;;;
66475;Auditoria a Payroll Processos PAS ñ Fase 1.1;GRH;Mail;Corporate;Backlog;6;;;;
67561;SAPSF EvoluÁ„o IntegraÁıes Sistemas a montante (Teleponto + AD + IOS);GRH;Mail;Corporate;Backlog;7;;;;
126661;RH - AI Automation;GRH;Mail;Corporate;Backlog;8;3;2;2;2
69344;Experiencia e Jornada do colaborador;GRH;Mail;Corporate;Backlog;9;;;;
62476;Auditoria EY - CriaÁ„o de Web Service para interfaces entre a aplicaÁ„o IOS e a MÈdis;GRH;Mail;Corporate;Backlog;10;;;;
123649;Entrega em pontos para a cainiao;GS;eCommerce;Commercial;Pitch;1;;;;
127065;Galaxy - Jornada de envios ñ Push recolha destinat·rio;GS;eCommerce;Commercial;Pitch;2;3;2;1;3
126931;Moneyball - Gest„o de Consentimentos;GS;Mail;Commercial;Backlog;3;;;;
120972;Cliente EDP - WS P&F- Novo Campo Data;GS;Business Solutions;Commercial;Backlog;4;;;;
44136;LiquidaÁ„o de  objetos CTT  ‡ cobranÁa;GS;Mail;Commercial;In Definition;5;;;;
127396;Evolutivos Nave Janeiro e Fevereiro 2026;GS;Mail;Commercial;In Approval;6;;;;
101572;Lojas MEO - Recolhas Contextualizadas;GS;Mail;Commercial;In Definition;7;;;;
85670;POD - API feasibility for Cainiao;GS;Mail;Commercial;In Definition;8;;;;
107435;Novo AceitaÁ„o imediata de objetos expresso em lockerProjeto;GS;eCommerce;Commercial;Backlog;9;;;;
60584;Nexus | We Sell | Customer Onboarding;GS;eCommerce;Commercial;In Definition;10;;;;
76382;[35908] - Jornada NBO: MOBI;GS;Mail;Commercial;In Definition;11;;;;
127066;Galaxy - Jornada de envios ñ Jornada Expresso com oferta ibÈrica;GS;eCommerce;Commercial;Backlog;12;;;;
76670;GALAXY | IdentificaÁ„o dos Clientes nas Lojas FÌsicas;GS;Mail;Commercial;In Definition;13;;;;
76398;Galaxy | MCE & CDP - Nova Fase pÛs MVP - Equipa ENABLER Salesforce (AGILE WAY);GS;Mail;Commercial;In Definition;14;;;;
206177;Galaxy | Avisados em Mobi - Indicadores de Loja (Modelo 415);GS;Mail;Commercial;Backlog;15;;;;
201686;Galaxy | Avisados em Mobi - POD - Aumentar o campo assinatura;GS;Mail;Commercial;Backlog;16;;;;
54059;Pay I Cartıes e Terminais incremento 2;GS;Payments;Commercial;In Definition;17;;;;
190291;ETCP - Anomalia na IntegraÁ„o do ficheiro das recolhas;GS;Mail;Commercial;In Definition;18;;;;
188477;Amazon - Melhorias ao processo atual;GS;Mail;Commercial;In Definition;19;;;;
133243;Citrix nas lojas - An·lise para EliminaÁ„o / substituiÁ„o;GS;Mail;Commercial;Backlog;20;;;;
46567;A receita dos  Postos  Venda de Selos (PVS);GS;Mail;Commercial;Backlog;21;;;;
195972;IntegraÁ„o do ficheiro de prÈ-aviso do cliente ETCP / MEO com entrega direta em ponto;GS;Mail;Commercial;High Level Design;22;;;;
204677;AfetaÁ„o Receita Vendas Loja Online a Gestores de clientes e hierarquia;GS;Mail;Commercial;Backlog;23;;;;
203999;AlteraÁ„o de dados ‡ query designada por Sandra Teams PUDO para loky 16-10-2023;GS;Mail;Commercial;Backlog;24;;;;
43204;DesmaterializaÁ„o Documentos Multicare;GS;Retail & Financial Services;Commercial;In Definition;25;;;;
50738;Piloto para experimentar o SW do BCE na loja;GS;Mail;Commercial;Backlog;26;;;;
55478;AlteraÁ„o Ficheiro Pontos CTT - Cliente Nespresso;GS;Mail;Commercial;In Definition;27;;;;
60938;Fornecimentos autom·ticos de material vend·vel ‡s lojas;GS;Retail & Financial Services;Commercial;Backlog;28;;;;
65058;El corte InglÍs - Relatorios de ConciliaÁ„o forma automatica;GS;Mail;Commercial;In Definition;29;;;;
85248;Gest„o de Stocks Vending em SAP;GS;Mail;Commercial;Backlog;30;;;;
88579;AutomatizaÁ„o de validaÁ„o do QR Code de Selos;GS;Mail;Commercial;In Definition;31;;;;
91539;D. Oferta - atualizaÁ„o base de dados dos empregados CTT em NAVe;GS;Mail;Commercial;Backlog;32;;;;
87975;AutomatizaÁ„o do Registo de Tarefas em CRM Provenientes de InteraÁıes em GoContact;GS;Mail;Commercial;Backlog;33;;;;
76303;Correio Registado Self-Service| Envios a partir da SuperApp e Site CTT;GS;Mail;Commercial;Backlog;34;;;;
68919;M·quina vending machines: AssociaÁ„o de Receita, FaturaÁ„o e gest„o de stock;GS;Retail & Financial Services;Commercial;In Definition;35;;;;
63944;soluÁ„o de atualizaÁ„o de tracking em real time - Cliente Veryfex (Prozis);GS;eCommerce;Commercial;In Definition;36;;;;
16889;Dona Oferta ñ Dados de recibo/fatura autom·ticos;GS;Mail;Commercial;Backlog;37;;;;
50206;TraduÁ„o do Site e da App;GS;Mail;Commercial;Backlog;38;;;;
46558;A receita dos Pontos ctt n„o NAVe;GS;Mail;Commercial;Backlog;39;;;;
113960;InformaÁ„o das vendas por colaborador E nif;GS;Mail;Commercial;Backlog;40;;;;
196287;AfetaÁ„o correta da receita de produtos/serviÁos faturados fora do SAP ao respetivo gestor comercial B2B e Lojas e Loja Online;GS;Mail;Commercial;Backlog;41;;;;
190603;Formul·rio Criar Envio de Correio Internacional | Supress„o do ServiÁo Especial de CobranÁa no Correio Registado para o ‚mbito Internacional;GS;Mail;Commercial;Backlog;42;;;;
190312;InformaÁ„o  Clientes Ocasionais;GS;Mail;Commercial;Backlog;43;;;;
185996;ApresentaÁ„o Imagens BOL LCD LOJAS;GS;Retail & Financial Services;Commercial;Backlog;44;;;;
173452;UPDATE | SOLU«√O TRANSFORMA«√O | RELAT”RIO SERIAL NUMBER EXPEDI«√O;GS;Mail;Commercial;Backlog;45;;;;
160300;Incus„o de informaÁ„o da ìFaturaÁ„o previstaî e ìTr·fego previsto nos Relatorios;GS;Mail;Commercial;Backlog;46;;;;
159032;AplicaÁ„o OPL6 compromete a seguranÁa do ecossistema CTT,;GS;Mail;Commercial;Backlog;47;;;;
146437;BPM - Processo de RegularizaÁ„o de Movimentos Manual;GS;Mail;Commercial;Backlog;48;;;;
133560;Novos Canais | Assegurar a liquidaÁ„o autom·tica das faturas de campanhas Outbound;GS;Retail & Financial Services;Commercial;Backlog;49;;;;
123106;GS B2C - EvoluÁ„o do sistema de Gest„o da informaÁ„o Geogr·fica da Rede;GS;Mail;Commercial;In Definition;50;;;;
66650;GS B2C - DisponibilizaÁ„o de informaÁ„o do Data Analytics sobre Sessıes NAVe;GS;Mail;Commercial;Backlog;51;;;;
50493;B2C - Vendas  Expresso por colaborador - CORVENDAS;GS;eCommerce;Commercial;Backlog;52;;;;
50482;GS B2C - DisponibilizaÁ„o de dados de vendas Filatelia dos canais FIL e DTI;GS;Mail;Commercial;Backlog;53;;;;
48860;B2C - Dados Vendas Dona Oferta - via Data Analytics;GS;Mail;Commercial;Backlog;54;;;;
10344;Melhorias de funcionamento nos Tablets das Lojas;GS;Mail;Commercial;Backlog;55;;;;
10345;AlteraÁ„o SGFE ñ PRIMA TD 200;GS;Mail;Commercial;Backlog;56;;;;
157275;Kiosk de Envios Self-service: InstalaÁ„o/ConfiguraÁıes de Cabo de Rede;GS;Mail;Commercial;Backlog;57;;;;
136529;Kiosks Envios - Incremento 1 | AssociaÁ„o de moradas guardadas no kiosk (via QR code App);GS;Mail;Commercial;Backlog;58;;;;
136530;Kiosks Envios - Incremento 2 | Simplificar jornada do cliente;GS;Mail;Commercial;Backlog;59;;;;
111671;Kiosks Envios - Incremento 3 | Embalagem - obtenÁ„o de informaÁ„o de produto;GS;Mail;Commercial;Backlog;60;;;;
136531;Kiosks Envios - Incremento 4 | Alargar oferta (correio registado nacional);GS;Mail;Commercial;Backlog;61;;;;
159929;Kiosks Envios - Incremento 4 | Alargar a oferta a Correio Registado Nacional e Expresso Internacional (a definir);GS;Mail;Commercial;Backlog;62;;;;
155973;Relatorio SAP Hana - Clientes com Fatura Eletronica;GS;eCommerce;Commercial;Backlog;63;;;;
155967;Relatorio SAP Hana - Dados de Clientes Objetos ‡ CobranÁa;GS;eCommerce;Commercial;Backlog;64;;;;
135091;Acesso SGEE Apoio ao Cliente;GS;Mail;Commercial;Backlog;65;;;;
191866;CRM I CriaÁ„o de reporting em Power BI para controlo do tratamento de solicitaÁıes;GS;Mail;Commercial;Backlog;66;;;;
135317;SAPSF - GoFluent;GT;Mail;Corporate;Backlog;1;2;;1;
111495;GT - Portal AON MVP (com SSO);GT;Mail;Corporate;Backlog;2;;;;
59256;SouCTT - Salary on Demand (Subsidio de Natal) | Paynest;GT;Mail;Corporate;Backlog;3;;;;
59257;SouCTT - Salary on Demand (adiantamento % vencimento) | Paynest;GT;Mail;Corporate;Backlog;4;;;;
130539;Automatizar la carga del maestro de CP7 de Portugal [Objetos con origen en EspaÒa sin Cp7];IDC;eCommerce;Commercial;Pitch;1;;;;
130378;[WebHook] - Mediapost - TransmisiÛn de estados en mensaje NO est·ndar;IDC;eCommerce;Commercial;In Definition;2;;;;
130552;Mejorar el algoritmo de aproximaciÛn de calculo de CP/Poblacion de manifiestos [Objetos con origen en EspaÒa sin Cp7];IDC;eCommerce;Commercial;In Definition;3;;;;
130244;MigraciÛn a Cloud ficheros IDL e Inditex;IDC;eCommerce;Commercial;Backlog;4;;;;
136235;DHL Parcel - Webhook- Evento Recogida de Caducado en Pudo y Falso Entregado;IDC;eCommerce;Commercial;In Definition;5;;;;
130590;[WebHook] - ZooPlus - TransmisiÛn de estados en mensaje est·ndar;IDC;eCommerce;Commercial;In Definition;6;;;;
130604;[IntegraciÛn de Clientes ] - ConfiguraciÛn fichero de COD para Zalando;IDC;eCommerce;Commercial;Backlog;7;;;;
130912;[Mulesoft] - [Api Integrations Clientes] : Disponer de los client_id que invocan a los endpoint de integraciones;IDC;eCommerce;Commercial;Backlog;8;;;;
136116;Mapper - uso de codigos de cliente y credenciales Cloud;IDC;eCommerce;Commercial;In Definition;9;;;;
130694;Control de envios duplicados: validacion SINONIMO BULTO / REFERENCIA CLIENTE;IDC;eCommerce;Commercial;In Definition;10;;;;
130149;Cliente SALVADOR ESCODA SAT - ModificaciÛn Mapper;IDC;eCommerce;Commercial;Backlog;11;;;;
130360;Cliente EXPOLLUM - TransmisiÛn selectiva Mapper;IDC;eCommerce;Commercial;Backlog;12;;;;
130504;[User Endpoint API REST GET TRACKING] AÒadir organic_point_code cuando estados 2300 / 2310;IDC;eCommerce;Commercial;Backlog;13;;;;
136233;Integracion Clientes Salesforce - Generacion automatica de claves de cognito para integracion Mapper;IDC;eCommerce;Commercial;In Definition;14;;;;
130587;[WebHook] - Cacesa;IDC;eCommerce;Commercial;Backlog;15;;;;
129739;Herramienta MonitorizaciÛn Manifiestos (Carga de Ficheros Cloud y Grabacion Api's);IDC;eCommerce;Commercial;Backlog;16;;;;
130249;Ficheros DataTrans sin CP origen;IDC;eCommerce;Commercial;Backlog;17;;;;
130201;Manifest errores de carga en cÛdigos postales.;IDC;eCommerce;Commercial;Backlog;18;;;;
131110;[ESTADOS] - Mostrar a clientes el mismo evento/estado sucesivo ocurrido en dias distintos;IDC;eCommerce;Commercial;Backlog;19;;;;
130773;Migracion Metodo WS GetServiceEvents de SGC a Cloud (Dupla);IDC;eCommerce;Commercial;High Level Design;20;;;;
130631;Migracion Hosting aplicacion Shopify a servidores CTT;IDC;eCommerce;Commercial;In Definition;21;;;;
130359;[ERROR 500 MS Manifest] YDH - TIK TOK;IDC;eCommerce;Commercial;Backlog;22;;;;
130300;[WebHook] - Factor Libre 4096600005 solo entorno de test;IDC;eCommerce;Commercial;Backlog;23;;;;
129826;[DesconexiÛn SGC] [WebHook] - Implementacion de la Plataforma de WebHooks standard;IDC;eCommerce;Commercial;In Definition;24;;;;
130655;[ESTADOS VISIBLES] Endpoint Client Experience API REST GET TRACKING - TIK TOK - estados no devueltos - Copy;IDC;eCommerce;Commercial;Backlog;25;;;;
130473;[WebHook] - Indtex - Migracion de SGC a Cloud;IDC;eCommerce;Commercial;In Definition;26;;;;
129566;Mejora Mapper Agrupacion;IDC;eCommerce;Commercial;Backlog;27;;;;
129725;Mapper: Posibilidad de indicar la ruta de instalaciÛn.;IDC;eCommerce;Commercial;Backlog;28;;;;
130163;BITACORA - Cambiar delivery_comments de lugar;IDC;eCommerce;Commercial;Backlog;29;;;;
130045;BITACORA EVOLUCION DE ESTADOS FINALES;IDC;eCommerce;Commercial;Backlog;30;;;;
129850;[IntegraciÛn] - Publicar landing page para gestionar Devoluciones por parte de los Destinatarios - (MAS DEPORTE);IDC;eCommerce;Commercial;In Definition;31;;;;
129510;Seguimiento de envÌos por Api DevoluciÛn retornado reexpedido y recogidas;IDC;eCommerce;Commercial;In Definition;32;;;;
130178;[DesconexiÛn SGC] [WebHook] - MonitorizaciÛn WebHooks clientes;IDC;eCommerce;Commercial;Backlog;33;;;;
130357;[CANCEL SHIPMENT - Falta check ccc] URL Management rpc-cancel;IDC;eCommerce;Commercial;Backlog;34;;;;
129757;API'S para clientes Tipos Servicio Disponibles (IntegraciÛn de Clientes);IDC;eCommerce;Commercial;In Definition;35;;;;
129408;API'S para clientes Routing y Canalizaciones (IntegraciÛn de Clientes);IDC;eCommerce;Commercial;In Definition;36;;;;
130293;[Salesforce Sales] - Clonar cliente de PRODUCCION en UAT;IDC;eCommerce;Commercial;High Level Design;37;;;;
129863;Publicar en Mule para Integrations recipient_available_actions;IDC;eCommerce;Commercial;In Definition;38;;;;
129549;[DesconexiÛn SGC] [WebHook] - Dupla Logistics - EnvÌo de estados;IDC;eCommerce;Commercial;In Definition;39;;;;
130024;[DesconexiÛn SGC] [WebHook] - Celeritas - TransmisiÛn de estados;IDC;eCommerce;Commercial;In Definition;40;;;;
130145;Manifest - EstandarizaciÛn de formato DNI en envÌoscon adicional RID: TransformaciÛn autom·tica a may˙sculas;IDC;eCommerce;Commercial;Backlog;41;;;;
129535;[Salesforce IntegraciÛn Clientes] - Nueva lÛgica creaciÛn de implementaciones;IDC;eCommerce;Commercial;High Level Design;42;;;;
129554;[Salesforce IntegraciÛn Clientes] - Automatizar el cierre de una implementaciÛn exitosa;IDC;eCommerce;Commercial;Backlog;43;;;;
129555;[Salesforce] - Relacionar una implementaciÛn entre varios clientes que cuelgan de un mismo grupo de empresa;IDC;eCommerce;Commercial;High Level Design;44;;;;
130567;[ID LOGISTICS] Estados De Portugal no visibles en SGC/API REST y URL web en EspaÒa (envÌos origen ES, destino PT);IDC;eCommerce;Commercial;Backlog;45;;;;
130340;[DesconexiÛn SGC] - MigraciÛn exportaciÛn estados e informes a Cloud;IDC;eCommerce;Commercial;Backlog;46;;;;
130475;Odoo - ImplementaciÛn remitente personalizado;IDC;eCommerce;Commercial;Backlog;47;;;;
130556;Identificacion Clientes y Metodos de integracion que usan [Objetos con origen en EspaÒa sin Cp7];IDC;eCommerce;Commercial;Backlog;48;;;;
130885;Prestashop- Habilitar adicionales identificaciÛn en destino y verificacion destinatario;IDC;eCommerce;Commercial;Backlog;49;;;;
130888;WooCommerce- Habilitar adicionales identificaciÛn en destino y verificacion destinatario;IDC;eCommerce;Commercial;Backlog;50;;;;
130891;Shopify- Habilitar adicionales identificaciÛn en destino y verificacion destinatario;IDC;eCommerce;Commercial;In Definition;51;;;;
130902;[API GET TRACKING BY DATES] - WEB TRACKING - AÒadir cÛdigo envÌo devoluciÛn - API Rest, capa User Experience;IDC;eCommerce;Commercial;Backlog;52;;;;
130931;Herramienta Soporte ADT en Nexia;IDC;eCommerce;Commercial;In Definition;53;;;;
130523;Incluir fichero con versionado sobre histÛrico de cambios (novedades y fixes) en todos los modulos;IDC;eCommerce;Commercial;In Definition;54;;;;
130358;ELKAR - ActualizaciÛn de bultos/kilos en expediciÛn mediante carga de fichero;IDC;eCommerce;Commercial;Pitch;55;;;;
130970;[Salesforce] - InformaciÛn de campos en los casos del Plan de acompaÒamiento;IDC;eCommerce;Commercial;Backlog;56;;;;
130807;Manifest-file: Admitir carga fichero Standar Cloud sin los campos de shipping_code e item_codes rellenos (mismo comportamiento que api de experiencia de clientes);IDC;eCommerce;Commercial;Backlog;57;;;;
136234;WANB - Webhook;IDC;eCommerce;Commercial;In Definition;58;;;;
136179;Api Horario Cortes Recogidas;IDC;eCommerce;Commercial;In Definition;59;;;;
136177;Api Manifest- Devovler fecha y hora de recogida en respuesta cuando proceda;IDC;eCommerce;Commercial;In Definition;60;;;;
136173;Api Solicitud de Recogidas (sin envio asociado);IDC;eCommerce;Commercial;In Definition;61;;;;
135956;TEMU - WebHook;IDC;eCommerce;Commercial;In Definition;62;;;;
132736;[Internacional] - Manifiesto de envÌos internacionales de explotaciÛn con aduanas por mÈtodos de IntegraciÛn Clientes;IDC;eCommerce;Commercial;Backlog;63;;;;
126734;Migrate Azure Devops to Github Repos and Github Actions - Data repos;PC;Mail;Corporate;Backlog;1;;;2;
125218;revamp.EPM - Framework CPM 360 Full Scope (Non Core);PC;Mail;Corporate;Ready for Solution;2;;;;
70736;WFA | Incremento 3 | FÈrias;PC;Mail;Corporate;In Approval;3;;;;
35445;Data Governance - Master Data Management - MVP;PC;Mail;Corporate;High Level Design;4;;;;
120278;Revamp BIC - Indicadores di·rios e mensais de negÛcio;PC;Mail;Corporate;Backlog;5;;;;
70695;Nexus | Data | Group Data;PC;eCommerce;Corporate;In Definition;6;;;;
126735;Data Cost Allocation Model by Business Area;PC;Mail;Corporate;Backlog;7;3;;;
188737;Nexus | Data | Nexus Data;PC;eCommerce;Corporate;In Definition;8;;;;
192060;Despesa Frota e Edificios - Evolutivo;PC;Mail;Corporate;Backlog;9;;;;
128714;Workforce Analytics - IntegraÁ„o Espanha;PC;eCommerce;Corporate;Backlog;10;;;;
150434;Modelo de Analise de VariaÁ„o de Negocio (Efeitos Trafego e PreÁo);PC;eCommerce;Corporate;Backlog;11;;;;
176414;Iberian - Incremento Vis„o de tratamento por KG's, Restantes Kpi's;PC;eCommerce;Corporate;Backlog;12;;;;
166289;Workforce Analytics - Incremento IntegraÁ„o Indicadores Espanha;PC;Mail;Corporate;Backlog;13;;;;
68267;Descontinuar Grafana Dados;PC;Mail;Corporate;Backlog;14;;;;
203114;Analytics - Analise de custo parceiros;PC;eCommerce;Corporate;Backlog;15;;;;
199976;Data Hub - MonitorizaÁ„o e Backup;PC;Mail;Corporate;Backlog;16;;;;
199977;Data Hub - Secrets and Authentication;PC;Mail;Corporate;Backlog;17;;;;
205107;Data Governance - Data Lineage;PC;Mail;Corporate;Backlog;18;;;;
129775;Trazabilidad;PRO;eCommerce;Corporate;In Definition;1;;;;
130649;CreaciÛn Estados Aduanas, reporte a clientes y facturaciÛn;PRO;eCommerce;Corporate;In Definition;2;;;;
130995;KPIs de PrevenciÛn de Riesgos Laborales de CTT Express;PRO;eCommerce;Corporate;Pitch;3;;;;
130996;VisualizaciÛn de kilÛmetros en Qlik;PRO;eCommerce;Corporate;Backlog;4;;;;
130945;ImplantaciÛn con empresa externa de software para la mediciÛn de la Huella de Carbono;PRO;eCommerce;Corporate;Backlog;5;;;;
130070;[Auditoria PT] Automatismo para replicar la lÛgica de correcciÛn manual de pesos declarados;PRO;eCommerce;Corporate;Backlog;6;;;;
130079;[Auditoria PT] Pruebas sobre calidad de datos declarados por clientes con facturaciÛn basada en el peso y/o las medidas declaradas;PRO;eCommerce;Corporate;Backlog;7;;;;
130068;[Auditoria PT] DetecciÛn y expulsiÛn en los clasificadores de objetos de Clientes inactivos;PRO;eCommerce;Corporate;Backlog;8;;;;
129972;CreaciÛn de un entorno especÌfico para el Sistema de GestiÛn de Calidad y Sostenibilidad;PRO;eCommerce;Corporate;Backlog;9;;;;
131065;Exponer dato de cÛdigo de recogida propia;PRO;eCommerce;Corporate;Backlog;10;;;;
128060;XRP | AlteraÁ„o do fluxo de contabilizaÁ„o;RS;Mail;Corporate;Backlog;1;;;;
55327;XRP | RPA para substituiÁ„o da integraÁ„o com BPM;RS;Mail;Corporate;Backlog;2;;;;
128057;XRP | RefaturaÁ„o entre empresas;RS;Mail;Corporate;Backlog;3;;;;
55326;XRP | ADL Gest„o de Frota;RS;Mail;Corporate;In Definition;4;;;;
61947;Telemetria -  (Mobi) DescontinuaÁ„o do Boletim de Veiculo;RS;Mail;Corporate;Backlog;5;;;;
58934;SoluÁ„o de Gest„o de Viagens;RS;Mail;Corporate;In Definition;6;;;;
122320;ImplementaÁ„o de modulo de Planeamento de Transportes em Drivian e DescontinuaÁ„o do Sigest;SEO;Mail;Operations;High Level Design;1;4;2;3;2
77828;Base Dados Modelo de Incentivos CTT Expresso;SEO;eCommerce;Operations;In Definition;2;;;;
78905;EvoluÁ„o Modelo de Incentivos DistribuiÁ„o;SEO;Mail;Operations;Backlog;3;;;;
126423;INTERNACIONAL | IPS  Instalar a vers„o do package #19 (technical version 13.1.19);SEO;Mail;Operations;Ready for Solution;4;3;2;2;3
104562;Atendimento a nova RegulaÁ„o aduaneiro de simplificaÁ„o da exportaÁ„o (SIMPLEX EXPORTA«√O);SEO;Mail;Operations;In Definition;5;;;;
108852;Internacional | PA | EvoluÁ„o da Linha de Tratamento Manual;SEO;Mail;Operations;Backlog;6;;;;
51195;MOBI_Criar QR de saida para distribuiÁ„o;SEO;eCommerce;Operations;In Definition;7;;;;
70063;Modelo de Dados de apoio aos indicadores de Logistica;SEO;Fulfilment;Operations;Backlog;8;;;;
132298;Github Migration - AplicaÁıes Canais Digitais;SI;Mail;Technology;Backlog;1;;;;
126581;Downgrade 1.200 / 4.186 Microsoft O365 E5 licences (local) to O365 F3 (web) [1/2 year];SI;Mail;Technology;Backlog;2;;;;
125543;ODIN | Iberian Observability Stack;SI;Mail;Technology;In Definition;3;5;2;1;
135004;CriaÁ„o de novo agente AI para validaÁ„o de cÛdigo obsoleto;SI;Mail;Technology;Pitch;4;;;;
132957;Github Migration - ParcelInfo;SI;Mail;Technology;Backlog;5;;;;
126585;RenovaÁ„o Firewalls PerÌmetro - CheckPoint;SI;Mail;Technology;Backlog;6;;;;
180670;INT | IBM Sterling File Gateway - implementar balanceamento;SI;Mail;Technology;In Solution;7;;;;
134357;Github Migration - Produtos;SI;Mail;Technology;Backlog;8;;;;
126586;RenovaÁ„o core LAN Porto;SI;Mail;Technology;In Definition;9;5;2;2;3
132061;MigraÁ„o ADO2GitHub - Pipeline ODM;SI;Mail;Technology;Backlog;10;2;4;4;1
96332;CCP | OTP | Rebuild application in the current tech stack;SI;eCommerce;Technology;Backlog;11;;;;
126579;ReformulaÁ„o do serviÁo AOS;SI;Mail;Technology;Backlog;12;;;;
126583;Eliminate 50% of O365 Copilot licences;SI;Mail;Technology;Backlog;13;;;;
125545;Observability | Alarm Catalog for self provision in applications;SI;Mail;Technology;In Definition;14;5;2;1;
125694;IntegraÁ„o de Crashlytics nas aplicaÁıes mobile;SI;Mail;Technology;Backlog;15;;;;
126577;RenovaÁao dos contratos de outsouricng COM;SI;Mail;Technology;In Definition;16;;;;
125692;Upgrade plataforma OutSystems para vers„o 11.40.0;SI;Mail;Technology;Backlog;17;;;;
126584;Reducing the rollout of Praas printers:;SI;Mail;Technology;Backlog;18;;;;
131992;INT | Mulesoft ñ RefatorizaÁ„o de AplicaÁıes;SI;Mail;Technology;Backlog;19;;;;
132060;MigraÁ„o ADO2GitHub - Pipelines CRM;SI;Mail;Technology;Backlog;20;2;3;3;1
127624;ImplementaÁ„o QuickWins MagicBeans;SI;Mail;Technology;Backlog;21;;;;
132054;Observability | Notifications | Alarmistic association to Teams / Squads;SI;Mail;Technology;In Definition;22;;;;
132956;TFS Migration - NAVE;SI;Mail;Technology;Backlog;23;;;;
173201;IOP | CrushFTP - migraÁ„o de CentOS para Ubuntu;SI;Mail;Technology;Backlog;24;;;;
131994;INT| -  ReconstruÁ„o dos processos de LOGs do SD mulesoft no ELK coorporativo.;SI;Mail;Technology;Backlog;25;;;;
71332;IOP | Sistemas - MigraÁ„o -  Nova Farm Hyper V Lisboa - Wave 3;SI;Mail;Technology;Backlog;26;;;;
132062;BPM - Upgrade WebSphere;SI;Mail;Technology;Backlog;27;3;2;2;1
132278;dotCMS - update da vers„o;SI;Mail;Technology;Backlog;28;;;;
127619;Configuration Profiles Endpoint;SI;Mail;Technology;Backlog;29;;;;
125544;Observability | Alarm Catalog Standardization through applications;SI;Mail;Technology;In Definition;30;5;2;1;
125693;Upgrade servidores OutSystems para Windows Server 2022;SI;Mail;Technology;Backlog;31;;;;
126587;RenovaÁ„o DNS - Infoblox;SI;Mail;Technology;Ready for Solution;32;;;;
120240;Mata AplicaÁıes - Wave 1.14;SI;Mail;Technology;Ready for Development;33;4;2;2;3
127626;Expurgo automatic sharepoint e Team;SI;Mail;Technology;Backlog;34;;;;
132063;ODM - UniformizaÁ„o Ambiente Produtivo;SI;Mail;Technology;Backlog;35;3;2;2;1
98564;CCP | Commercial Catalog | Synchronization with SAP;SI;Mail;Technology;Backlog;36;;;;
126578;ReformulaÁ„o do serviÁo HDDTM;SI;Mail;Technology;Backlog;37;;;;
127817;ODIN | Muticloud;SI;Mail;Technology;Backlog;38;5;1;1;2
95633;Assinaturas de autenticidade emails;SI;Mail;Technology;Backlog;39;;;;
126580;Estudo para levantamento e alternativa ao MUS (Microsoft);SI;Mail;Technology;Backlog;40;;;;
131989;INT| -  Mata AplicaÁıes Wave 1.1X - Tradutor;SI;Mail;Technology;Backlog;41;;;;
192640;IOP | DNS private resolvers - descontinuar bind em 2 vms ubuntu;SI;Mail;Technology;Backlog;42;;;;
